incident_id,date,time,year,month,day_of_week,hour,crime_type,location_text,road_id,road_name,area,thana,latitude,longitude,source,source_url,source_type,victim_type,weapon,suspect_count,vehicle_used,description,location_precision,verification_status,confidence
DHK-2025-0665,2025-08-02,05:56,2025,8,Saturday,5,Snatching,Motijheel - close to the Motijheel market square,ROAD_49,Motijheel to Sayedabad Bus Terminal,Motijheel,Motijheel,23.718748,90.426358,Prothom Alo,https://en.prothomalo.com/bangladesh/crime-and-law/incident-2025-08-0665,news,University student,Pepper spray,4,Motorcycle (Pulsar/FZ),A university student had their smartphone snatched by 4 perpetrators on a motorcycle (pulsar/fz) close to the Motijheel market square around 05:56.,ROAD,VERIFIED,0.82
DHK-2025-1088,2025-08-02,11:01,2025,8,Saturday,11,Snatching,Dhanmondi - near the intersection approaching New Market Nilkhet,ROAD_10,Science Lab to Nilkhet / New Market,Dhanmondi,New Market,23.733284,90.384116,The Daily Star,https://www.thedailystar.net/crime/incident-2025-08-1088,news,Small shopkeeper,Unarmed / Speed snatch,2,Motorcycle (Pulsar/FZ),Reported incident of snatching involving a small shopkeeper at near the intersection approaching New Market Nilkhet. Suspects fled using a motorcycle (pulsar/fz).,EXACT,VERIFIED,0.93
DHK-2025-1259,2025-08-02,21:32,2025,8,Saturday,21,Snatching,Tejgaon - along the poorly lit section of Tejgaon-Gulshan Link Road,ROAD_25,Tejgaon-Gulshan Link Road,Tejgaon,Tejgaon Industrial,23.773854,90.411952,Daily Sun,https://www.daily-sun.com/post/crime/incident-2025-08-1259,news,Rickshaw passenger,Sharp knife (Chhuri),2,Motorcycle (Pulsar/FZ),A rickshaw passenger had their smartphone snatched by 2 perpetrators on a motorcycle (pulsar/fz) along the poorly lit section of Tejgaon-Gulshan Link Road around 21:32.,INTERSECTION,PROBABLE,0.75
DHK-2025-0256,2025-08-04,19:14,2025,8,Monday,19,Robbery,Sayedabad - near Sayedabad bus stop,ROAD_50,Sayedabad to Jatrabari Flyover Entrance,Sayedabad,Jatrabari,23.711887,90.433801,The Business Standard,https://tbsnews.net/bangladesh/crime/incident-2025-08-0256,news,University student,Sharp knife (Chhuri),2,Motorcycle (Pulsar/FZ),"Muggers armed with a sharp knife (chhuri) intercepted a university student near Sayedabad bus stop, fleeing with cash and bag.",EXACT,VERIFIED,0.85
DHK-2025-1090,2025-08-05,17:51,2025,8,Tuesday,17,Mugging,Mohammadpur - in front of the commercial complex at Mohammadpur,ROAD_35,Mohammadpur Beribadh Outer Road,Mohammadpur,Mohammadpur,23.777138,90.347441,The Daily Star,https://www.thedailystar.net/crime/incident-2025-08-1090,news,Pedestrian,Unarmed / Speed snatch,2,Motorcycle (Pulsar/FZ),A pedestrian had their smartphone snatched by 2 perpetrators on a motorcycle (pulsar/fz) in front of the commercial complex at Mohammadpur around 17:51.,AREA,PROBABLE,0.83
DHK-2025-0578,2025-08-06,22:20,2025,8,Wednesday,22,Snatching,Mirpur - near Mirpur bus stop,ROAD_32,Mirpur-10 to Mirpur-11 Strip,Mirpur,Mirpur,23.813299,90.366918,bdnews24,https://bdnews24.com/bangladesh/incident-2025-08-0578,news,Pedestrian,Firearm / Pistol,3,On foot (sprint),Police blotter recorded a swift snatching incident near Mirpur bus stop during Wednesday night hours.,INTERSECTION,VERIFIED,0.83
DHK-2025-0636,2025-08-07,06:49,2025,8,Thursday,6,Mugging,Nilkhet - along the poorly lit section of New Market to Sadarghat Riverfront Connector,ROAD_52,New Market to Sadarghat Riverfront Connector,Nilkhet,New Market,23.729656,90.387692,Daily Sun,https://www.daily-sun.com/post/crime/incident-2025-08-0636,news,Female commuter,Sharp knife (Chhuri),4,On foot (sprint),A female commuter had their smartphone snatched by 4 perpetrators on a on foot (sprint) along the poorly lit section of New Market to Sadarghat Riverfront Connector around 06:49.,INTERSECTION,VERIFIED,0.95
DHK-2025-0834,2025-08-08,21:11,2025,8,Friday,21,Snatching,Mirpur - close to the Mirpur market square,ROAD_29,Begum Rokeya Sarani (Kazipara to Mirpur-10),Mirpur,Kafrul,23.79743,90.370651,The Business Standard,https://tbsnews.net/bangladesh/crime/incident-2025-08-0834,news,University student,Unarmed / Speed snatch,2,On foot (sprint),Police blotter recorded a swift snatching incident close to the Mirpur market square during Friday night hours.,ROAD,VERIFIED,0.9
DHK-2025-0098,2025-08-08,21:58,2025,8,Friday,21,Snatching,Motijheel - along the poorly lit section of Motijheel to Sayedabad Bus Terminal,ROAD_49,Motijheel to Sayedabad Bus Terminal,Motijheel,Motijheel,23.718826,90.426482,The Daily Star,https://www.thedailystar.net/crime/incident-2025-08-0098,news,Pedestrian,Sharp knife (Chhuri),2,On foot (sprint),A pedestrian had their smartphone snatched by 2 perpetrators on a on foot (sprint) along the poorly lit section of Motijheel to Sayedabad Bus Terminal around 21:58.,AREA,VERIFIED,0.77
DHK-2025-0297,2025-08-10,22:55,2025,8,Sunday,22,Theft,Dhanmondi - close to the Dhanmondi market square,ROAD_10,Science Lab to Nilkhet / New Market,Dhanmondi,New Market,23.737872,90.383538,DMP Monthly Blotter,https://dmp.gov.bd/crime-statistics/incident-2025-08-0297,police_report,University student,Unarmed / Speed snatch,1,Motorcycle (Pulsar/FZ),"Muggers armed with a unarmed / speed snatch intercepted a university student close to the Dhanmondi market square, fleeing with cash and bag.",INTERSECTION,UNCONFIRMED,0.56
DHK-2025-0630,2025-08-11,23:29,2025,8,Monday,23,Mugging,Badda - in front of the commercial complex at Badda,ROAD_22,Pragiti Sarani (Badda Link to Rampura Bridge),Badda,Badda,23.771799,90.427077,Prothom Alo,https://en.prothomalo.com/bangladesh/crime-and-law/incident-2025-08-0630,news,Motorcyclist,Unarmed / Speed snatch,2,Motorcycle (Pulsar/FZ),"Muggers armed with a unarmed / speed snatch intercepted a motorcyclist in front of the commercial complex at Badda, fleeing with cash and bag.",INTERSECTION,VERIFIED,0.88
DHK-2025-0174,2025-08-13,04:07,2025,8,Wednesday,4,Mugging,Tejgaon - along the poorly lit section of Tejgaon Industrial to Farmgate Link,ROAD_26,Tejgaon Industrial to Farmgate Link,Tejgaon,Tejgaon Industrial,23.762343,90.398334,Prothom Alo,https://en.prothomalo.com/bangladesh/crime-and-law/incident-2025-08-0174,news,University student,Paper cutter,3,Motorcycle (Pulsar/FZ),"Muggers armed with a paper cutter intercepted a university student along the poorly lit section of Tejgaon Industrial to Farmgate Link, fleeing with cash and bag.",EXACT,VERIFIED,0.97
DHK-2025-0404,2025-08-13,19:45,2025,8,Wednesday,19,Snatching,Tejgaon - near the intersection approaching Jahangir Gate,ROAD_12,Jahangir Gate VIP Link,Tejgaon,Tejgaon,23.77088,90.392913,DMP Monthly Blotter,https://dmp.gov.bd/crime-statistics/incident-2025-08-0404,police_report,Pedestrian,Sharp knife (Chhuri),4,CNG auto-rickshaw,Reported incident of snatching involving a pedestrian at near the intersection approaching Jahangir Gate. Suspects fled using a cng auto-rickshaw.,ROAD,VERIFIED,0.86
DHK-2025-0876,2025-08-14,17:19,2025,8,Thursday,17,Snatching,Karwan Bazar - close to the Karwan Bazar market square,ROAD_45,Mogbazar Flyover Road (Karwan Bazar to Mogbazar),Karwan Bazar,Tejgaon,23.751156,90.395593,DMP Monthly Blotter,https://dmp.gov.bd/crime-statistics/incident-2025-08-0876,police_report,Rickshaw passenger,Sharp knife (Chhuri),2,Motorcycle (Pulsar/FZ),Police blotter recorded a swift snatching incident close to the Karwan Bazar market square during Thursday night hours.,INTERSECTION,PROBABLE,0.97
DHK-2025-1131,2025-08-15,15:47,2025,8,Friday,15,Robbery,Motijheel - close to the Motijheel market square,ROAD_49,Motijheel to Sayedabad Bus Terminal,Motijheel,Motijheel,23.714935,90.430163,Prothom Alo,https://en.prothomalo.com/bangladesh/crime-and-law/incident-2025-08-1131,news,Small shopkeeper,Sharp knife (Chhuri),4,Motorcycle (Pulsar/FZ),A small shopkeeper had their smartphone snatched by 4 perpetrators on a motorcycle (pulsar/fz) close to the Motijheel market square around 15:47.,EXACT,VERIFIED,0.98
DHK-2025-1217,2025-08-15,20:16,2025,8,Friday,20,Snatching,Mohakhali - along the poorly lit section of Dhaka-Mymensingh Hwy (Mohakhali to Banani),ROAD_37,Dhaka-Mymensingh Hwy (Mohakhali to Banani),Mohakhali,Banani,23.777875,90.400711,Dhaka Tribune,https://www.dhakatribune.com/bangladesh/crime/incident-2025-08-1217,news,University student,Sharp knife (Chhuri),2,Private car,Reported incident of snatching involving a university student at along the poorly lit section of Dhaka-Mymensingh Hwy (Mohakhali to Banani). Suspects fled using a private car.,AREA,VERIFIED,0.84
DHK-2025-0759,2025-08-17,14:08,2025,8,Sunday,14,Theft,Mirpur - in front of the commercial complex at Mirpur,ROAD_29,Begum Rokeya Sarani (Kazipara to Mirpur-10),Mirpur,Kafrul,23.805498,90.368785,bdnews24,https://bdnews24.com/bangladesh/incident-2025-08-0759,news,Small shopkeeper,Unarmed / Speed snatch,4,Motorcycle (Pulsar/FZ),Reported incident of theft involving a small shopkeeper at in front of the commercial complex at Mirpur. Suspects fled using a motorcycle (pulsar/fz).,INTERSECTION,PROBABLE,0.93
DHK-2025-0572,2025-08-17,18:06,2025,8,Sunday,18,Snatching,Rampura - under the Rampura footover bridge,ROAD_23,Hatirjheel Bypass (Rampura to Karwan Bazar),Rampura,Rampura,23.757808,90.411184,bdnews24,https://bdnews24.com/bangladesh/incident-2025-08-0572,news,University student,Firearm / Pistol,2,CNG auto-rickshaw,"Muggers armed with a firearm / pistol intercepted a university student under the Rampura footover bridge, fleeing with cash and bag.",ROAD,VERIFIED,0.95
DHK-2025-0140,2025-08-18,00:57,2025,8,Monday,0,Snatching,Farmgate - along the poorly lit section of Airport Road (Farmgate to Bijoy Sarani),ROAD_11,Airport Road (Farmgate to Bijoy Sarani),Farmgate,Tejgaon,23.764437,90.388049,bdnews24,https://bdnews24.com/bangladesh/incident-2025-08-0140,news,University student,Firearm / Pistol,2,Motorcycle (Pulsar/FZ),Police blotter recorded a swift snatching incident along the poorly lit section of Airport Road (Farmgate to Bijoy Sarani) during Monday night hours.,INTERSECTION,VERIFIED,0.97
DHK-2025-0726,2025-08-18,19:08,2025,8,Monday,19,Snatching,Mirpur - in front of the commercial complex at Mirpur,ROAD_31,Mirpur-1 to Mirpur-10 Connector,Mirpur,Mirpur,23.805742,90.366574,Dhaka Tribune,https://www.dhakatribune.com/bangladesh/crime/incident-2025-08-0726,news,Office worker,Firearm / Pistol,2,Motorcycle (Pulsar/FZ),Police blotter recorded a swift snatching incident in front of the commercial complex at Mirpur during Monday night hours.,EXACT,VERIFIED,0.92
DHK-2025-1027,2025-08-19,21:07,2025,8,Tuesday,21,Snatching,Karwan Bazar - in front of the commercial complex at Karwan Bazar,ROAD_45,Mogbazar Flyover Road (Karwan Bazar to Mogbazar),Karwan Bazar,Tejgaon,23.751215,90.397705,Daily Sun,https://www.daily-sun.com/post/crime/incident-2025-08-1027,news,Office worker,Unarmed / Speed snatch,4,On foot (sprint),Police blotter recorded a swift snatching incident in front of the commercial complex at Karwan Bazar during Tuesday night hours.,INTERSECTION,VERIFIED,0.75
DHK-2025-0733,2025-08-21,19:16,2025,8,Thursday,19,Robbery,Sayedabad - close to the Sayedabad market square,ROAD_50,Sayedabad to Jatrabari Flyover Entrance,Sayedabad,Jatrabari,23.714326,90.430587,bdnews24,https://bdnews24.com/bangladesh/incident-2025-08-0733,news,Pedestrian,Sharp knife (Chhuri),2,Motorcycle (Pulsar/FZ),Police blotter recorded a swift snatching incident close to the Sayedabad market square during Thursday night hours.,ROAD,VERIFIED,0.86
DHK-2025-0027,2025-08-21,22:14,2025,8,Thursday,22,Snatching,Sayedabad - under the Sayedabad footover bridge,ROAD_50,Sayedabad to Jatrabari Flyover Entrance,Sayedabad,Jatrabari,23.714453,90.430908,Daily Sun,https://www.daily-sun.com/post/crime/incident-2025-08-0027,news,Small shopkeeper,Paper cutter,2,CNG auto-rickshaw,A small shopkeeper had their smartphone snatched by 2 perpetrators on a cng auto-rickshaw under the Sayedabad footover bridge around 22:14.,INTERSECTION,VERIFIED,0.9
DHK-2025-0521,2025-08-22,22:01,2025,8,Friday,22,Robbery,Tejgaon - near the intersection approaching Mohakhali Flyover Chottor,ROAD_13,Airport Road (Jahangir Gate to Mohakhali),Tejgaon,Cantonment,23.773668,90.395316,DMP Monthly Blotter,https://dmp.gov.bd/crime-statistics/incident-2025-08-0521,police_report,Motorcyclist,Firearm / Pistol,2,CNG auto-rickshaw,Police blotter recorded a swift snatching incident near the intersection approaching Mohakhali Flyover Chottor during Friday night hours.,EXACT,VERIFIED,0.89
DHK-2025-0957,2025-08-24,21:17,2025,8,Sunday,21,Robbery,Mohammadpur - close to the Mohammadpur market square,ROAD_35,Mohammadpur Beribadh Outer Road,Mohammadpur,Mohammadpur,23.781106,90.346902,bdnews24,https://bdnews24.com/bangladesh/incident-2025-08-0957,news,Female commuter,Pepper spray,2,On foot (sprint),A female commuter had their smartphone snatched by 2 perpetrators on a on foot (sprint) close to the Mohammadpur market square around 21:17.,INTERSECTION,PROBABLE,0.77
DHK-2025-0145,2025-08-25,17:44,2025,8,Monday,17,Snatching,Tejgaon - near Tejgaon bus stop,ROAD_14,Bijoy Sarani to Agargaon Connector,Tejgaon,Tejgaon,23.775962,90.377508,DMP Monthly Blotter,https://dmp.gov.bd/crime-statistics/incident-2025-08-0145,police_report,Pedestrian,Iron rod,1,Leguna van,Reported incident of snatching involving a pedestrian at near Tejgaon bus stop. Suspects fled using a leguna van.,EXACT,VERIFIED,0.8
DHK-2025-0662,2025-08-25,19:07,2025,8,Monday,19,Robbery,Shyamoli - under the Shyamoli footover bridge,ROAD_30,Mirpur Road (Shyamoli to Mirpur-1),Shyamoli,Adabor,23.786996,90.357066,bdnews24,https://bdnews24.com/bangladesh/incident-2025-08-0662,news,Office worker,Sharp knife (Chhuri),4,Motorcycle (Pulsar/FZ),A office worker had their smartphone snatched by 4 perpetrators on a motorcycle (pulsar/fz) under the Shyamoli footover bridge around 19:07.,ROAD,PROBABLE,0.78
DHK-2025-1243,2025-08-26,19:13,2025,8,Tuesday,19,Pickpocketing,Mirpur - near the intersection approaching Mirpur 10 Roundabout,ROAD_31,Mirpur-1 to Mirpur-10 Connector,Mirpur,Mirpur,23.804091,90.365179,Daily Sun,https://www.daily-sun.com/post/crime/incident-2025-08-1243,news,Rickshaw passenger,Firearm / Pistol,2,Motorcycle (Pulsar/FZ),A rickshaw passenger had their smartphone snatched by 2 perpetrators on a motorcycle (pulsar/fz) near the intersection approaching Mirpur 10 Roundabout around 19:13.,INTERSECTION,PROBABLE,0.89
DHK-2025-0388,2025-08-26,21:45,2025,8,Tuesday,21,Robbery,Banani - near Banani bus stop,ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,23.792801,90.41358,Daily Sun,https://www.daily-sun.com/post/crime/incident-2025-08-0388,news,Office worker,Sharp knife (Chhuri),2,Motorcycle (Pulsar/FZ),Reported incident of robbery involving a office worker at near Banani bus stop. Suspects fled using a motorcycle (pulsar/fz).,EXACT,VERIFIED,0.83
DHK-2025-0332,2025-08-27,15:54,2025,8,Wednesday,15,Snatching,Rampura - in front of the commercial complex at Rampura,ROAD_23,Hatirjheel Bypass (Rampura to Karwan Bazar),Rampura,Rampura,23.761677,90.421821,The Business Standard,https://tbsnews.net/bangladesh/crime/incident-2025-08-0332,news,Female commuter,Unarmed / Speed snatch,1,On foot (sprint),Police blotter recorded a swift snatching incident in front of the commercial complex at Rampura during Wednesday night hours.,INTERSECTION,VERIFIED,0.79
DHK-2025-1196,2025-08-27,16:13,2025,8,Wednesday,16,Mugging,Kakrail - under the Kakrail footover bridge,ROAD_43,Kakrail to Paltan Intersection,Kakrail,Ramna,23.737741,90.407831,The Daily Star,https://www.thedailystar.net/crime/incident-2025-08-1196,news,Small shopkeeper,Paper cutter,3,Motorcycle (Pulsar/FZ),"Muggers armed with a paper cutter intercepted a small shopkeeper under the Kakrail footover bridge, fleeing with cash and bag.",EXACT,VERIFIED,0.79
DHK-2025-0476,2025-08-27,21:35,2025,8,Wednesday,21,Robbery,Uttara - near the intersection approaching Uttara House Building,ROAD_41,Dhaka-Mymensingh Hwy (Jasimuddin to House Building),Uttara,Uttara East,23.863701,90.40038,The Daily Star,https://www.thedailystar.net/crime/incident-2025-08-0476,news,Pedestrian,Sharp knife (Chhuri),2,On foot (sprint),"Muggers armed with a sharp knife (chhuri) intercepted a pedestrian near the intersection approaching Uttara House Building, fleeing with cash and bag.",INTERSECTION,VERIFIED,0.77
DHK-2025-0912,2025-08-27,23:22,2025,8,Wednesday,23,Theft,Malibagh - under the Malibagh footover bridge,ROAD_47,Mouchak to Khilgaon Flyover,Malibagh,Shahjahanpur,23.750723,90.42023,Prothom Alo,https://en.prothomalo.com/bangladesh/crime-and-law/incident-2025-08-0912,news,Female commuter,Paper cutter,4,Motorcycle (Pulsar/FZ),Police blotter recorded a swift snatching incident under the Malibagh footover bridge during Wednesday night hours.,EXACT,VERIFIED,0.77
DHK-2025-0916,2025-08-28,12:11,2025,8,Thursday,12,Snatching,Sayedabad - under the Sayedabad footover bridge,ROAD_50,Sayedabad to Jatrabari Flyover Entrance,Sayedabad,Jatrabari,23.71099,90.434735,Prothom Alo,https://en.prothomalo.com/bangladesh/crime-and-law/incident-2025-08-0916,news,Motorcyclist,Firearm / Pistol,2,Leguna van,Police blotter recorded a swift snatching incident under the Sayedabad footover bridge during Thursday night hours.,EXACT,VERIFIED,0.81
DHK-2025-1191,2025-08-28,19:00,2025,8,Thursday,19,Mugging,Airport - under the Airport footover bridge,ROAD_40,Dhaka-Mymensingh Hwy (Airport to Jasimuddin),Airport,Airport,23.85462,90.405258,The Daily Star,https://www.thedailystar.net/crime/incident-2025-08-1191,news,Female commuter,Sharp knife (Chhuri),4,CNG auto-rickshaw,"Muggers armed with a sharp knife (chhuri) intercepted a female commuter under the Airport footover bridge, fleeing with cash and bag.",INTERSECTION,PROBABLE,0.91
DHK-2025-0348,2025-08-29,19:37,2025,8,Friday,19,Mugging,Sayedabad - near Sayedabad bus stop,ROAD_50,Sayedabad to Jatrabari Flyover Entrance,Sayedabad,Jatrabari,23.712701,90.432959,Prothom Alo,https://en.prothomalo.com/bangladesh/crime-and-law/incident-2025-08-0348,news,Office worker,Iron rod,4,Motorcycle (Pulsar/FZ),Reported incident of mugging involving a office worker at near Sayedabad bus stop. Suspects fled using a motorcycle (pulsar/fz).,AREA,VERIFIED,0.76
DHK-2025-0584,2025-08-30,19:08,2025,8,Saturday,19,Mugging,Tejgaon - close to the Tejgaon market square,ROAD_13,Airport Road (Jahangir Gate to Mohakhali),Tejgaon,Cantonment,23.772579,90.394666,Daily Sun,https://www.daily-sun.com/post/crime/incident-2025-08-0584,news,University student,Sharp knife (Chhuri),2,Motorcycle (Pulsar/FZ),"Muggers armed with a sharp knife (chhuri) intercepted a university student close to the Tejgaon market square, fleeing with cash and bag.",EXACT,VERIFIED,0.78
DHK-2025-0036,2025-08-31,15:39,2025,8,Sunday,15,Pickpocketing,Sayedabad - in front of the commercial complex at Sayedabad,ROAD_50,Sayedabad to Jatrabari Flyover Entrance,Sayedabad,Jatrabari,23.711345,90.434197,The Business Standard,https://tbsnews.net/bangladesh/crime/incident-2025-08-0036,news,Motorcyclist,Iron rod,2,CNG auto-rickshaw,Police blotter recorded a swift snatching incident in front of the commercial complex at Sayedabad during Sunday night hours.,INTERSECTION,VERIFIED,0.86
